charger_id,station_id,charger_name,type,power_rating_kw,price,currency,symbol,price_display,last_used_on,connector_count,available_connector_count
55105,7266,2002358-BP ERNAKULAM,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55106,7267,2002376-BP THONNAKKAL,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55107,7268,2007253-KAPOOR TRANSPORT CO.,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55108,7269,2007307-JANTA SERVICE STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55109,7270,"2007310-GURDEEP & COMPANY,A/C MILAK",DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55110,7271,2007323-PREM SINGH & SONS.,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55111,7272,2007367-KESAR SINGH & SONS,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55112,7273,2007403-AMBA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,18/05/2026,1,1
55113,7274,2007405-SHREE BIHARIJI FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55114,7275,2010408-SREE NAGARAJA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55115,7276,2013978-PUNYA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55118,7279,2007431-BABLA BROTHERS,DC,30.0,14.0,INR,₹,₹ 14.0,19/05/2026,1,0
55119,7280,2013991-M.A.AHAMMED RAWTHER & COMPANY ADHOC,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55120,7281,2007463-OSWAL HIGHWAY SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55121,7282,2007485-VARDHMAN HIGHWAY SERVICE,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55122,7283,2015411-ASOKA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55123,7284,2017503-PAYYANUR FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55124,7285,2007512-POLICE KALYAN PETROL PUMP,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55125,7286,2019446-PATHINARUPARA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55126,7287,2007575-TIRATH SINGH MANMOHAN SINGH,DC,30.0,14.0,INR,₹,₹ 14.0,13/05/2026,1,0
55127,7288,2007589-MAHAMAYA ENERGY STATION,DC,30.0,14.0,INR,₹,₹ 14.0,08/04/2026,1,0
55128,7289,2003091-MAHIMA AUTO CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,13/02/2026,1,0
55129,7290,2003153-BP-ARJUN/BARODA,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55130,7291,2003278-DANISH FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,25/03/2026,1,0
55131,7292,2006757-MHKS MOHD ALI,DC,30.0,14.0,INR,₹,₹ 14.0,19/01/2026,1,0
61358,7292,MHKS MOHD ALI,DC,120.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,2
55132,7293,2006781-SETH HAZARILAL GIRDHARILAL,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2025,1,0
64450,7293,SETH HAZARILAL GIRDHARILAL,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
55133,7294,2006853-HIGHWAY FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55134,7295,2006989-SAI PREET FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55135,7296,2009659-RAMVISHAL PURANLAL,DC,30.0,14.0,INR,₹,₹ 14.0,08/05/2026,1,0
55137,7298,2009680-ANIL TRANSPORT COMPANY,DC,30.0,14.0,INR,₹,₹ 14.0,31/03/2025,1,0
68715,7298,ANIL TRANSPORT COMPANY,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
55138,7299,2009738-BP- SEHORA,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55139,7300,2013258-GHANSHYAM HIGHWAYS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55140,7301,2013422-SHARANADI PETROWORKS COMPANY,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
68732,7301,SHARANADI PETROWORKS,DC,120.0,14.0,INR,₹,₹ 14.0,14/04/2026,2,0
55142,7303,2007870-BP-MALWAN,DC,30.0,14.0,INR,₹,₹ 14.0,21/10/2025,1,0
55143,7304,2013652-M.A.N. FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,18/05/2026,1,1
55144,7305,2007912-BP MALWAN-2,DC,30.0,14.0,INR,₹,₹ 14.0,05/04/2026,1,1
55145,7306,2007940-JANKI DHYANCHAND & SONS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55146,7307,2007941-RICHHARIYA HIGHWAY HALT,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55147,7308,2008025-BP-LALITPUR,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55148,7309,2008037-BP-SIKANDRA,DC,30.0,14.0,INR,₹,₹ 14.0,08/02/2026,1,0
55149,7310,2013660-ANIL HIGHWAY SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
68737,7310,ANIL HIGHWAY SERVICES,DC,120.0,14.0,INR,₹,₹ 14.0,11/05/2026,2,0
55150,7311,2015176-DAN SINGH FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
69099,7311,DAN SINGH FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,24/04/2026,2,0
55152,7313,2016779-UTTAM FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55153,7314,2008173-BP-GAJRULA,DC,30.0,14.0,INR,₹,₹ 14.0,26/12/2025,1,0
55155,7316,2018289-SHREE SANWALIYA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,02/10/2025,1,0
55156,7317,2020651-OM SAI RAM FILLING CENTER,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55157,7318,2008220-ANIL HIGHWAY FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55158,7319,2008228-HUKAMCHAND FAKIRCHAND(KAKUA),DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55159,7320,2008248-AUTO AID,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55160,7321,2008252-BP-MATHURA,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55161,7322,2022031-SANKALP FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55162,7323,2008261-GAGAN PETROLEUM CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,16/01/2026,1,0
55163,7324,2008321-PRATAP FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55164,7325,2022157-OM SAI RAM PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55165,7326,2008336-RAJEEV FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55167,7328,2008351-BHAGWATI FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55168,7329,2000093-AMOL AUTOMOBILES,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55169,7330,2008364-JAGDISH AUTOWAYS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55170,7331,2008381-DINESH FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,17/11/2025,1,0
55171,7332,2008383-A C PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55172,7333,2008387-KUSUM AUTOS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55173,7334,2000113-KRISHNA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55174,7335,2000122-CENTURY FUEL STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55175,7336,2008413-JAIN PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55176,7337,2008495-KHANGAROT BROTHERS,DC,30.0,14.0,INR,₹,₹ 14.0,21/04/2026,1,0
55177,7338,2000129-HEMKUNT AUTOMOBILES,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55178,7339,2000147-SWAGAT AUTO,DC,30.0,14.0,INR,₹,₹ 14.0,15/05/2026,1,0
55179,7340,2000225-AGARWAL TRANSLINK PVT LTD,DC,30.0,14.0,INR,₹,₹ 14.0,18/09/2025,1,0
55182,7343,2008688-BP-DHONE,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55183,7344,2008772-BP-SANGAREDDY,DC,30.0,14.0,INR,₹,₹ 14.0,06/01/2026,1,0
55184,7345,2008781-BP-MEDCHAL,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55185,7346,2000248-MAHARASHTRA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55186,7347,2000256-SHREE SAI ROHIT SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,10/12/2025,1,0
55187,7348,2000262-SHRI SAMARTH MULTISERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55188,7349,2000273-MADHUBAN PETROLEUM & CO.,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55189,7350,2000282-BP SINNAR,DC,30.0,14.0,INR,₹,₹ 14.0,20/12/2025,1,0
55190,7351,2000290-DASMESH ENTERPRISE,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55191,7352,2008989-KAMDAR PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55192,7353,2000315-AMBOLI FUEL CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55193,7354,2000446-BP - ZODGE,DC,30.0,14.0,INR,₹,₹ 14.0,13/01/2026,1,0
55194,7355,2000956-RAJURESHWAR PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55195,7356,2009062-ST JOSEPH SERVICE CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55196,7357,2000960-MANJUSHRI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55198,7359,2009069-PRIYADARSHI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,26/07/2025,1,0
55199,7360,2000965-PUSHPANJALI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,16/08/2025,1,0
55200,7361,2009371-ANURADHA AUTO SERVICE CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55201,7362,2000976-VINOD PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,23/03/2026,1,0
55202,7363,2009609-GULAB THAKUR FUEL STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55203,7364,2009651-UNITED SERVICE STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55204,7365,2004393-KONDUSKAR AUTO CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55205,7366,2004431-SINDUDURG AUTOMOBILES,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55206,7367,2005430-BP-BAZARGAON,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55207,7368,2009681-Z S VISHINDASANI UMARIA,DC,30.0,14.0,INR,₹,₹ 14.0,17/03/2026,1,0
55208,7369,2009700-G.P PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,21/06/2025,1,0
68712,7369,G.P PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,03/04/2026,2,0
55209,7370,2009711-PRATAP TRAVELS,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55210,7371,2005444-VIJAY PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55211,7372,2009841-SARDAR SINGH SAHNI & SONS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55212,7373,2009857-K.VENKATA KRISHNA RAO,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55213,7374,2005453-AMIN TRANSPORT PVT. LTD.,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55215,7376,2010072-SAMY TRADERS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55216,7377,2005513-D.K.TRAVELLING SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55217,7378,2005521-BP AMDI,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55218,7379,2005832-V.B. PAREKH,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55219,7380,2010179-R.V.TRADERS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55220,7381,2010180-BP-THOPPUR,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
58425,7381,2010180-BP-THOPPUR DC 30,DC,30.0,14.0,INR,₹,₹ 14.0,28/08/2025,1,0
55221,7382,2010190-ALM ENTERPRISES,DC,30.0,14.0,INR,₹,₹ 14.0,16/06/2025,1,0
55222,7383,2010265-SHRI GANRAJ PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,10/10/2024,1,0
55223,7384,2010268-JANGRA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55224,7385,CHANDRASHEKHAR PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55225,7386,2010275-SIDDHARTHA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55226,7387,2005883-BAANDAL PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,01/08/2025,1,0
55228,7389,2006553-GOODLUCK PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,11/01/2026,1,0
55229,7390,2008982-BP TEMBHURNI,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55230,7391,2008991-MAULI SALES AND SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55232,7393,2009051-SHREYASH PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,18/04/2026,1,0
55233,7394,2010805-VISHWAS PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,17/05/2026,1,1
55234,7395,2010273-SAI SHIVRAM PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,06/05/2025,1,0
55235,7396,2010482-BOMBAY & CENTRAL INDIA CARRIERS,DC,30.0,14.0,INR,₹,₹ 14.0,05/04/2026,1,1
55236,7397,2010622-SHUBHAM PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55237,7398,2010831-BP-CHOTILA,DC,30.0,14.0,INR,₹,₹ 14.0,06/01/2026,1,0
55238,7399,2010836-BP-BILIYADA,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55239,7400,2011221-ANAND-KUNDAN PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55240,7401,2011467-KALYANI AUTOLINKS,DC,30.0,14.0,INR,₹,₹ 14.0,19/05/2026,1,1
55241,7402,2010886-ANAY FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55242,7403,2010891-VALLUVAR AGENCIES,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55243,7404,2010905-NES JORHAT BYPASS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55244,7405,2012314-SHERU PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55245,7406,2010914-NES MANGALDAI,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55246,7407,2012339-MUKUND PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,17/01/2026,1,0
55247,7408,2012360-MANISHA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,09/12/2024,1,0
55248,7409,"2012540-KEWALRAM RAMESHWAR, RIDHORA",DC,30.0,14.0,INR,₹,₹ 14.0,19/01/2026,1,0
55249,7410,2012894-PADMAVATI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,17/08/2025,1,0
55250,7411,2011143-GUNAJI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,26/09/2024,1,0
55251,7412,2011145-(BPCL) NES MORAN BARBARUA,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55252,7413,2012978-CHAWLA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55253,7414,2012981-R J FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,29/04/2026,1,0
55254,7415,2013105-VITTHAL BALAJI DHERANGE & CO,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55256,7417,2011276-ROYAL FUEL STATION,DC,30.0,14.0,INR,₹,₹ 14.0,26/11/2025,1,0
55257,7418,2013311-TEJ AGENCIES,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55258,7419,2011362-UKKADAI ESTATE PETROLEUM AGENCIES,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55259,7420,2011372-LILY SERVICE STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55260,7421,2011375-S B FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55261,7422,2011410-GOPINATH PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55262,7423,2013415-BP WADODA,DC,30.0,14.0,INR,₹,₹ 14.0,19/05/2026,1,0
55264,7425,2011592-SHRI RAM HIGHWAY SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,08/06/2025,1,0
55265,7426,2011605-AST TRANSPORT GROUPS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55266,7427,2013964-SHIVAJIRAO JADHAV & SONS,DC,30.0,14.0,INR,₹,₹ 14.0,28/04/2025,1,0
55267,7428,2014207-SHRI RAM PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,28/10/2025,1,0
55268,7429,AAI SERVICE STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55269,7430,2011922-DR. S.D YADAV FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,23/03/2025,1,0
55270,7431,2012002-SVAYAM SIYA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,18/05/2025,1,0
55271,7432,2012004-ABANI FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55272,7433,ASHTAVINAYAK PETRO,DC,30.0,14.0,INR,₹,₹ 14.0,01/03/2026,1,0
55274,7435,2014888-RAGHUNATH PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,19/05/2026,1,1
55275,7436,2012082-SATYAPAL SINGH THAKUR & COMPANY,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55276,7437,2012108-SRI VENKATESHWARA AUTO FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,26/01/2026,1,0
55277,7438,2014959-OSTS VADAVLI,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55279,7440,2012281-KPN FUELS HIGHWAY STAR,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55280,7441,2015532-BP TARODA,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55281,7442,2015591-JAIKARA AUTOLINK,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55282,7443,2015619-SHREE RAMESHWARAM AUTO CARE,DC,30.0,14.0,INR,₹,₹ 14.0,15/05/2026,1,0
55283,7444,2015733-HINGLAJ BHARAT PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,01/04/2025,1,0
55284,7445,2015740-SAMIKHSA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,22/01/2026,1,0
55286,7447,2012383-JAYLAXMI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,22/04/2026,1,0
55287,7448,2012531-PRAKASH PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,09/02/2026,1,0
55288,7449,2016315-BP-BHALGAON,DC,30.0,14.0,INR,₹,₹ 14.0,11/04/2026,1,0
55289,7450,2017256-PHULAMBRI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,25/04/2026,1,0
55290,7451,2017698-MAULI PETROLEUM & SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55291,7452,2012602-JAYAM PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55292,7453,2012611-SHRI MUTHU VELMURUGAN AGENCY,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55293,7454,2012634-JAI BADE BABA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55294,7455,2017863-SHREE SEVA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55295,7456,2012728-AYESHA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55296,7457,2018413-RATNA FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55297,7458,2012817-BALAJI FUEL CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,10/05/2025,1,0
55298,7459,2012870-SHARMA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55299,7460,2019243-VIJAYA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55300,7461,2019702-MATOSHRI FUEL STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55301,7462,2019937-VITHOBA RAJE PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55302,7463,2012977-MHKS FUEL RETAIL,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55303,7464,2020009-KINI HIGHWAY PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55304,7465,2020034-SHREEJI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,12/05/2026,1,0
55305,7466,2020152-MAHARASHTRA PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,01/10/2025,1,0
55307,7468,2020902-AADHAR PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,14/04/2026,1,0
55308,7469,2021823-AAYUSHI FUEL PLAZA,DC,30.0,14.0,INR,₹,₹ 14.0,27/12/2025,1,0
55309,7470,2022310-KESHAR PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,18/10/2025,1,0
55310,7471,2013076-BALASORE HIGHWAY STAR,DC,30.0,14.0,INR,₹,₹ 14.0,11/03/2026,1,0
55311,7472,2022467-GANRAJ PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55313,7474,2023783-SHAHANE PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55315,7476,2010904-NES JORABAT,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55316,7477,2001731-BP-ARJUNDA,DC,30.0,14.0,INR,₹,₹ 14.0,19/05/2026,1,0
55317,7478,2001741-ODYSSEY FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,05/01/2026,1,0
55318,7479,2002479-SHAKTI FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,23/12/2025,1,0
55320,7481,2013235-JAMBH SHAKTI FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,0
55321,7482,2013241-SARANG AUTOLLINES,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55322,7483,2002543-BP-CHANDIKHOL,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55323,7484,2013250-SANTHOSH FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55324,7485,2005268-DOLPHIN PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55325,7486,2006149-BP-KARALMAL,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55326,7487,2013965-PELICAN FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55327,7488,2017643-KUBER PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,24/08/2025,1,0
55328,7489,2013328-SHREE KRISHNA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55329,7490,2003682-SRI VENU CORPORATION,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,1
55330,7491,2015267-SRI SIVAGAMI FUEL STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55331,7492,2001483-CHAUDHARY FUEL CARE,DC,30.0,14.0,INR,₹,₹ 14.0,17/03/2025,1,0
55332,7493,2013416-MHKS FUEL EXPRESS,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55333,7494,2002911-GURBUX SINGH KHEM SINGH,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
58294,7494,2002911-GURBUX SINGH KHEM SINGH,DC,120.0,14.0,INR,₹,₹ 14.0,22/04/2026,2,0
56769,7495,Gahaur Filling Station - 2002877,DC,30.0,14.0,INR,₹,₹ 14.0,30/12/2025,1,0
55335,7496,2001819-BP KESARIYAJI,DC,30.0,14.0,INR,₹,₹ 14.0,31/03/2026,1,0
55336,7497,2001833-BP-BICHIWARA,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
55337,7498,2001853-DURGA SERVICE STATION,DC,30.0,14.0,INR,₹,₹ 14.0,10/02/2026,1,0
55338,7499,2001875-DEEPAK FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55340,7501,2001896-RAINY FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55341,7502,2001908-MAHAKALIKA FILLING STN,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55342,7503,2001936-GHANSHYAMLAL FILLING STN,DC,30.0,14.0,INR,₹,₹ 14.0,28/01/2026,1,0
55343,7504,2013665-RAMA FUELS AND SERVICES,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55344,7505,2013666-SWATHI FUEL STATION,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55345,7506,2001945-BP - PIPARDA,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55346,7507,2001946-KHARWA HIGHWAY PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55347,7508,2013831-R P GULMI PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55348,7509,2013856-CAUVERY SERIVCE STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55349,7510,2013891-SAI BA FILLING CENTRE,DC,30.0,14.0,INR,₹,₹ 14.0,24/04/2026,1,0
55350,7511,2001955-ANANT FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55351,7512,2001958-MAA VAKRANGEE PETROLEUM,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55352,7513,2002146-SHREE JEE ENTERPRISES,DC,30.0,14.0,INR,₹,₹ 14.0,21/05/2026,1,1
55353,7514,2004152-PRAKASH BROTHERS,DC,30.0,14.0,INR,₹,₹ 14.0,12/05/2026,1,0
55354,7515,2006314-MENARIA FILLING STATION,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
55355,7516,2014059-SMART CITY FUELS,DC,30.0,14.0,INR,₹,₹ 14.0,20/05/2026,1,0
61709,7516,2014059-SMART CITY FUELS,DC,120.0,14.0,INR,₹,₹ 14.0,20/05/2026,2,0
55356,7517,2008496-KISSAN FILLING STN.,DC,30.0,14.0,INR,₹,₹ 14.0,,1,0
